SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
14404,4.3531197,8.65E-05,0.22972031,0.46461538,52,9,FALSE,62313,22.80769231,52,0,26,0.74206772,FALSE,0,62313,337404,0.11519037
14406,4.20271356,5.20E-04,0.23794151,0.28974359,80,8,FALSE,64477,22.825,80,0,40,0.75363742,FALSE,0,64477,1409004,0.07066563
14408,4.02401143,6.22E-05,0.24850824,0.46153846,28,9,FALSE,69976,54.35714286,28,0,14,0.76738374,FALSE,0,69976,371504,0.11946625
14411,3.81504954,9.15E-04,0.26211979,0.33492063,72,8,FALSE,70317,33.80555556,72,0,36,0.78345773,FALSE,0,70317,3722328,0.0472805
14413,3.86583951,0.00178981,0.25867603,0.25042017,70,8,FALSE,70447,44.6,70,0,35,0.77955081,FALSE,0,70447,5586770,0.06587888
14415,4.12335981,9.48E-04,0.24252067,0.38888889,90,8,FALSE,70804,34.51111111,90,0,45,0.75974155,FALSE,0,70804,2226208,0.09202963
14417,4.76568776,0,0.2098333,1,20,9,FALSE,75494,23.1,20,0,10,0.71033171,FALSE,0,75494,0,0.45294118
14420,4.70150852,3.21E-06,0.21269769,0.90909091,22,9,FALSE,76824,24.09090909,22,0,11,0.71526858,FALSE,0,76824,15070,0.33930858
14426,4.74542533,0,0.21072927,1,6,9,FALSE,88899,17.66666667,6,0,3,0.71189036,FALSE,0,88899,0,0.37588652
14434,4.35544051,5.50E-04,0.2295979,0.16190476,42,8,FALSE,42853,12.47619048,42,0,21,0.74188919,FALSE,0,42853,658314,0.06941082
14436,4.55726145,1.59E-04,0.21943003,0.41025641,26,9,FALSE,60042,18.15384615,26,0,13,0.7263645,FALSE,0,60042,205874,0.13649508
14445,5.1364813,2.79E-04,0.19468581,0.25454545,22,10,FALSE,2219,5.90909091,22,0,11,0.68180913,FALSE,0,2219,497122,0.1657754
14446,5.32732304,0,0.18771154,1,6,10,FALSE,31796,11,6,0,3,0.667129,FALSE,0,31796,0,0.5
14448,5.04757654,3.96E-05,0.19811488,0.5,8,9,FALSE,33575,10.5,8,0,4,0.68864796,FALSE,0,33575,35172,0.30147059
14450,5.85539588,9.03E-05,0.17078265,0.33333333,6,10,FALSE,42361,7.33333333,6,0,3,0.62650801,FALSE,0,42361,162932,0.36842105
14452,4.77122199,1.17E-04,0.20958991,0.47619048,14,9,FALSE,53132,10,14,0,7,0.709906,FALSE,0,53132,226476,0.2173913
14455,5.22360082,3.20E-05,0.19143882,0.6,10,9,FALSE,75067,9.4,10,0,5,0.67510763,FALSE,0,75067,31160,0.32857143
14457,5.29974114,1.60E-07,0.18868846,0.9,10,10,FALSE,77092,8.8,10,0,5,0.66925068,FALSE,0,77092,244,0.4
14459,5.34928144,0,0.186941,1,6,10,FALSE,77708,10.66666667,6,0,3,0.66543989,FALSE,0,77708,0,0.56140351
14461,5.02615371,6.15E-05,0.1989593,0.4,12,10,FALSE,78114,10.83333333,12,0,6,0.69029587,FALSE,0,78114,66244,0.22569444
14463,4.38150495,0.00131312,0.22823208,0.175,32,9,FALSE,78676,13,32,0,16,0.73988423,FALSE,0,78676,4387658,0.08741554
14465,5.30947068,5.40E-07,0.18834269,0.8,10,10,FALSE,79672,8.4,10,0,5,0.66850226,FALSE,0,79672,1238,0.4
14468,5.67758636,0,0.17613118,0,2,11,FALSE,11421,8,2,0,1,0.64018566,FALSE,0,11421,0,0
14476,4.57154334,0.00127062,0.21874451,0.14769231,52,9,FALSE,13675,10.5,52,0,26,0.7252659,FALSE,0,13675,3268238,0.07394366
14477,4.73408908,3.32E-04,0.21123388,0.33333333,26,10,FALSE,465,12.46153846,26,0,13,0.71276238,FALSE,0,465,703148,0.14835165
14479,4.29331429,7.14E-04,0.23292029,0.22794118,34,9,FALSE,5195,21.70588235,34,0,17,0.74666813,FALSE,0,5195,1421096,0.10716366
14481,4.85834152,7.24E-04,0.20583156,0.21904762,30,10,FALSE,7100,10.2,30,0,15,0.7032045,FALSE,0,7100,1996732,0.11921569
14483,5.17825582,2.28E-06,0.19311522,0.6,10,10,FALSE,9101,13.6,10,0,5,0.67859571,FALSE,0,9101,2040,0.32380952
14485,5.56092118,1.90E-07,0.17982632,0.66666667,8,10,FALSE,15233,11.5,8,0,4,0.64915991,FALSE,0,15233,240,0.34848485
14488,5.17852361,0,0.19310523,1,4,10,FALSE,26184,29,4,0,2,0.67857511,FALSE,0,26184,0,0.69047619
14490,5.56101044,0,0.17982343,1,6,10,FALSE,31227,15,6,0,3,0.64915304,FALSE,0,31227,0,0.45454545
14492,5.26073373,0,0.19008755,1,6,10,FALSE,33112,18.33333333,6,0,3,0.67225125,FALSE,0,33112,0,0.39855072
14494,5.57136481,0,0.17948923,1,4,10,FALSE,35022,15,4,0,2,0.64835655,FALSE,0,35022,0,0.57692308
14497,4.47853254,3.74E-05,0.22328743,0.72222222,18,9,FALSE,37057,31.55555556,18,0,9,0.73242057,FALSE,0,37057,125732,0.22222222
14499,4.83067036,4.33E-05,0.20701061,0.71428571,16,9,FALSE,56235,17,16,0,8,0.70533305,FALSE,0,56235,86244,0.20238095
14501,5.56101044,0,0.17982343,1,6,10,FALSE,57151,16,6,0,3,0.64915304,FALSE,0,57151,0,0.48484848
14503,5.09238597,9.30E-07,0.1963716,0.83333333,8,10,FALSE,57153,18.5,8,0,4,0.68520108,FALSE,0,57153,2596,0.39361702
14506,4.40185665,0.00100666,0.22717687,0.38181818,22,10,FALSE,65330,18.63636364,22,0,11,0.73831872,FALSE,0,65330,2721498,0.12702366
14508,3.93171472,0.00185958,0.25434195,0.14761905,42,8,FALSE,69614,27.85714286,42,0,21,0.77448348,FALSE,0,69614,5380430,0.06356488
14510,4.14290815,0.00482684,0.24137634,0.07881773,58,9,FALSE,69866,14.79310345,58,0,29,0.75823783,FALSE,0,69866,18624516,0.04569232
14512,4.83067036,4.33E-05,0.20701061,0.71428571,16,9,FALSE,71952,17,16,0,8,0.70533305,FALSE,0,71952,86244,0.20238095
14514,4.7356958,2.82E-04,0.21116221,0.37142857,30,9,FALSE,74257,15.53333333,30,0,15,0.71263878,FALSE,0,74257,629416,0.14517134
14516,4.77131126,6.79E-05,0.20958599,0.57142857,14,9,FALSE,77040,17.57142857,14,0,7,0.70989913,FALSE,0,77040,294560,0.23745174
14518,4.63982862,7.15E-04,0.2155252,0.26900585,38,9,FALSE,79694,13.78947368,38,0,19,0.72001318,FALSE,0,79694,2264178,0.11120543
14521,5.4143533,0,0.18469426,1,6,10,FALSE,84692,13.66666667,6,0,3,0.66043436,FALSE,0,84692,0,0.41414141
14523,4.45130769,0.00181947,0.22465308,0.14285714,28,9,FALSE,88917,14.21428571,28,0,14,0.73451479,FALSE,0,88917,3727194,0.09604247
14526,4.57698831,2.61E-04,0.21848428,0.28571429,14,9,FALSE,16849,13.14285714,14,0,7,0.72484705,FALSE,0,16849,337160,0.18055556
14529,4.93162546,0,0.2027729,0,2,9,FALSE,22463,21,2,0,1,0.69756727,FALSE,0,22463,0,0
14534,4.16040346,5.08E-05,0.2403613,0.6,22,9,FALSE,46662,50.27272727,22,0,11,0.75689204,FALSE,0,46662,140422,0.19870643
14537,4.37106132,1.97E-04,0.22877739,0.33333333,12,9,FALSE,54813,21.16666667,12,0,6,0.74068759,FALSE,0,54813,302150,0.20352564
14539,4.59162724,2.49E-04,0.21778771,0.3030303,24,9,FALSE,61000,11.58333333,24,0,12,0.72372098,FALSE,0,61000,411414,0.14850427
14546,4.57181112,5.61E-04,0.2187317,0.28571429,16,9,FALSE,77474,13.625,16,0,8,0.7252453,FALSE,0,77474,1714766,0.17467949
14550,4.14701419,1.43E-04,0.24113735,0.26666667,12,8,FALSE,86225,44.33333333,12,0,6,0.75792199,FALSE,0,86225,219504,0.18326418
14569,4.26332232,2.07E-05,0.23455885,0.5,10,9,FALSE,8268,55.2,10,0,5,0.74897521,FALSE,0,8268,34556,0.276
14574,4.6370615,0,0.21565381,1,4,9,FALSE,20996,30,4,0,2,0.72022604,FALSE,0,20996,0,0.55555556
14576,4.65732393,0,0.21471558,0,2,9,FALSE,22993,44,2,0,1,0.71866739,FALSE,0,22993,0,0
14581,4.0808712,0.001208,0.24504572,0.26206897,60,8,FALSE,38712,17.86666667,60,0,30,0.76300991,FALSE,0,38712,2534704,0.0631331
14585,4.07096313,0.00122221,0.24564212,0.15151515,24,9,FALSE,46117,31.25,24,0,12,0.76377207,FALSE,0,46117,1559792,0.09164223
14587,4.03954298,1.10E-05,0.24755276,0.6,10,9,FALSE,47039,193.2,10,0,5,0.766189,FALSE,0,47039,70370,0.41505376
14590,4.6242078,7.14E-04,0.21625326,0.4,10,9,FALSE,51584,13.2,10,0,5,0.72121478,FALSE,0,51584,1553904,0.24
14595,4.42979559,1.02E-04,0.22574405,0.87619048,30,9,FALSE,58527,20,30,0,15,0.73616957,FALSE,0,58527,149688,0.18348624
14597,4.10568598,1.69E-04,0.24356466,0.16666667,8,9,FALSE,59470,80.25,8,0,4,0.76110108,FALSE,0,59470,422294,0.25560897
14608,4.31330894,5.32E-04,0.23184057,0.14285714,28,9,FALSE,75161,20.42857143,28,0,14,0.74513008,FALSE,0,75161,828706,0.10157933
14610,4.16620548,0.00205786,0.24002657,0.0997151,54,9,FALSE,78166,14.55555556,54,0,27,0.75644573,FALSE,0,78166,3654498,0.05437647
14616,4.84522003,1.79E-04,0.20638898,0,4,9,FALSE,27119,11.5,4,0,2,0.70421384,FALSE,0,27119,361848,0.5
14617,5.84513077,0,0.17108257,0,2,10,FALSE,46354,2,2,0,1,0.62729763,FALSE,0,46354,0,0
14621,4.44755869,1.87E-06,0.22484245,0.8,10,9,FALSE,2973,30.2,10,0,5,0.73480318,FALSE,0,2973,3914,0.35529412
14623,4.56020709,9.07E-06,0.21928829,0.33333333,6,9,FALSE,7777,18.66666667,6,0,3,0.72613792,FALSE,0,7777,13072,0.35947712
14626,4.05275373,0.00200065,0.24674581,0.04736842,40,8,FALSE,10261,14.7,40,0,20,0.76517279,FALSE,0,10261,3499762,0.05909091
14631,3.75220923,0.00459938,0.26650966,0.0719697,66,7,FALSE,29875,25.3030303,66,0,33,0.7882916,FALSE,0,29875,7555536,0.03681552
14634,4.26733911,4.19E-04,0.23433807,0.33333333,18,9,FALSE,31024,15.22222222,18,0,9,0.74866622,FALSE,0,31024,1314540,0.14360587
14636,4.46451843,3.23E-05,0.22398832,0,6,9,FALSE,34409,29,6,0,3,0.73349858,FALSE,0,34409,44976,0.3373494
14641,4.83611533,3.84E-04,0.20677753,0,6,9,FALSE,47699,9.66666667,6,0,3,0.70491421,FALSE,0,47699,752624,0.33333333
14644,4.33410694,5.93E-05,0.23072804,0.44444444,20,9,FALSE,69227,24.9,20,0,10,0.74353024,FALSE,0,69227,120852,0.16938776
14646,3.58698563,8.35E-04,0.27878562,0.36721113,116,8,FALSE,74224,102.3793103,116,0,58,0.80100111,FALSE,0,74224,3055544,0.07519826
14648,4.84539855,0,0.20638137,0,2,9,FALSE,75010,22,2,0,1,0.70420011,FALSE,0,75010,0,0
14651,4.84539855,0,0.20638137,0,2,9,FALSE,79273,22,2,0,1,0.70420011,FALSE,0,79273,0,0
14653,4.47121307,3.58E-04,0.22365295,0.16190476,30,8,FALSE,34755,13.6,30,0,15,0.73298361,FALSE,0,34755,400560,0.09099099
14679,5.22967062,0,0.19121663,0,2,10,FALSE,55796,10,2,0,1,0.67464072,FALSE,0,55796,0,0
14681,4.02776042,8.22E-04,0.24827693,0.27142857,72,9,FALSE,58009,28.02777778,72,0,36,0.76709535,FALSE,0,58009,1812314,0.06954784
14683,4.06605374,9.10E-04,0.24593871,0.18181818,44,8,FALSE,87457,22.81818182,44,0,22,0.76414971,FALSE,0,87457,1559756,0.06838657
14953,3.81737035,0.00156354,0.26196044,0.23218391,60,9,FALSE,50990,84.06666667,60,0,30,0.7832792,FALSE,0,50990,5690182,0.09964413
14961,4.53548157,0.00123046,0.22048375,0.08791209,28,10,FALSE,37551,6.92857143,28,0,14,0.72803988,FALSE,0,37551,2660684,0.08666667
14966,5.09845577,0,0.19613782,0,2,10,FALSE,87693,9,2,0,1,0.68473417,FALSE,0,87693,0,0
14968,4.03418727,0.00120894,0.2478814,0.1503268,36,8,FALSE,87916,26.5,36,0,18,0.76660098,FALSE,0,87916,2258186,0.06783776
14970,4.46103722,0,0.22416312,1,46,9,FALSE,510,26.39130435,46,0,23,0.73376637,FALSE,0,510,0,0.26929902
14972,4.45550299,2.72E-04,0.22444155,0.79692308,52,9,FALSE,2151,23.76923077,52,0,26,0.73419208,FALSE,0,2151,1500898,0.24009324
14974,4.46103722,0,0.22416312,1,46,9,FALSE,4422,26.39130435,46,0,23,0.73376637,FALSE,0,4422,0,0.26929902
14976,4.46103722,0,0.22416312,1,46,9,FALSE,11362,26.39130435,46,0,23,0.73376637,FALSE,0,11362,0,0.26929902
14978,4.46103722,0,0.22416312,1,46,9,FALSE,23316,26.39130435,46,0,23,0.73376637,FALSE,0,23316,0,0.26929902
14980,4.46103722,0,0.22416312,1,46,9,FALSE,23660,26.39130435,46,0,23,0.73376637,FALSE,0,23660,0,0.26929902
14983,4.43345532,9.93E-05,0.2255577,0.78769231,52,9,FALSE,24818,23.76923077,52,0,26,0.73588805,FALSE,0,24818,189020,0.23076923
14985,4.46103722,0,0.22416312,1,46,9,FALSE,25404,26.39130435,46,0,23,0.73376637,FALSE,0,25404,0,0.26929902
14988,4.46103722,0,0.22416312,1,46,9,FALSE,37005,26.39130435,46,0,23,0.73376637,FALSE,0,37005,0,0.26929902
14992,4.46103722,0,0.22416312,1,46,9,FALSE,48222,26.39130435,46,0,23,0.73376637,FALSE,0,48222,0,0.26929902
14995,4.46103722,0,0.22416312,1,46,9,FALSE,56841,26.39130435,46,0,23,0.73376637,FALSE,0,56841,0,0.26929902
14998,4.46103722,0,0.22416312,1,46,9,FALSE,60745,26.39130435,46,0,23,0.73376637,FALSE,0,60745,0,0.26929902
15000,4.34571097,4.64E-04,0.23011194,0.65763547,58,9,FALSE,61393,24.34482759,58,0,29,0.74263762,FALSE,0,61393,1499612,0.14405223
15002,4.46103722,0,0.22416312,1,46,9,FALSE,62361,26.39130435,46,0,23,0.73376637,FALSE,0,62361,0,0.26929902
15006,4.46103722,0,0.22416312,1,46,9,FALSE,68244,26.39130435,46,0,23,0.73376637,FALSE,0,68244,0,0.26929902
15008,4.46103722,0,0.22416312,1,46,9,FALSE,68245,26.39130435,46,0,23,0.73376637,FALSE,0,68245,0,0.26929902
15010,4.45550299,2.72E-04,0.22444155,0.79692308,52,9,FALSE,69403,23.76923077,52,0,26,0.73419208,FALSE,0,69403,1500898,0.24009324
15012,4.46103722,0,0.22416312,1,46,9,FALSE,71462,26.39130435,46,0,23,0.73376637,FALSE,0,71462,0,0.26929902
15014,4.46103722,0,0.22416312,1,46,9,FALSE,82314,26.39130435,46,0,23,0.73376637,FALSE,0,82314,0,0.26929902
15017,4.46103722,0,0.22416312,1,46,9,FALSE,83026,26.39130435,46,0,23,0.73376637,FALSE,0,83026,0,0.26929902
15020,4.46103722,0,0.22416312,1,46,9,FALSE,86344,26.39130435,46,0,23,0.73376637,FALSE,0,86344,0,0.26929902
15023,4.46103722,0,0.22416312,1,46,9,FALSE,88051,26.39130435,46,0,23,0.73376637,FALSE,0,88051,0,0.26929902
15043,3.6873159,6.85E-04,0.27119998,0.27474747,90,8,FALSE,10358,107.3111111,90,0,45,0.79328339,FALSE,0,10358,2801668,0.09656966
15050,4.17066857,4.15E-04,0.23976971,0.13333333,12,9,FALSE,11659,36.66666667,12,0,6,0.75610242,FALSE,0,11659,1183852,0.17138365
15172,3.95706507,5.98E-06,0.25271255,0.94556452,64,9,FALSE,73670,75.625,64,0,32,0.77253346,FALSE,0,73670,69742,0.11287313
15178,4.17745247,7.59E-05,0.23938034,0.23636364,22,9,FALSE,79961,33.27272727,22,0,11,0.75558058,FALSE,0,79961,281758,0.12664816
15191,4.1535303,0,0.24075905,1,4,9,FALSE,89151,147.5,4,0,2,0.75742075,FALSE,0,89151,0,0.53249097
15200,4.43863251,1.43E-05,0.22529461,0.66013072,36,9,FALSE,8572,27.72222222,36,0,18,0.73548981,FALSE,0,8572,53366,0.13264221
15202,4.72882264,0,0.21146913,1,12,9,FALSE,10126,24.16666667,12,0,6,0.71316749,FALSE,0,10126,0,0.30208333
15204,4.38694992,1.78E-04,0.22794881,0.44565217,48,9,FALSE,14065,23.83333333,48,0,24,0.73946539,FALSE,0,14065,470020,0.10272989
15206,4.45684192,4.58E-04,0.22437412,0.40833333,32,9,FALSE,15992,22.5,32,0,16,0.73408908,FALSE,0,15992,796242,0.11842105
15208,4.58216549,4.14E-05,0.21823743,0.57142857,16,10,FALSE,17151,20.625,16,0,8,0.72444881,FALSE,0,17151,78468,0.19275701
15211,4.72882264,0,0.21146913,1,12,9,FALSE,18613,24.16666667,12,0,6,0.71316749,FALSE,0,18613,0,0.30208333
15215,4.13469606,2.52E-04,0.24185575,0.45789474,40,9,FALSE,26692,35.75,40,0,20,0.75886953,FALSE,0,26692,671230,0.10070423
15217,4.4755869,7.59E-06,0.22343438,0.82051282,26,9,FALSE,30036,29.38461538,26,0,13,0.73264716,FALSE,0,30036,37068,0.15713698
15222,4.40730162,4.41E-04,0.2268962,0.42063492,56,8,FALSE,31310,24.14285714,56,0,28,0.73789988,FALSE,0,31310,1369546,0.10730159
15225,4.36963313,6.70E-05,0.22885216,0.50988142,46,9,FALSE,37026,25.43478261,46,0,23,0.74079745,FALSE,0,37026,220664,0.10916216
15228,4.190931,1.90E-04,0.23861047,0.54666667,50,9,FALSE,44469,34.4,50,0,25,0.75454377,FALSE,0,44469,467588,0.11132686
15230,4.2086941,0.00279247,0.23760339,0.19883041,38,9,FALSE,45509,27.68421053,38,0,19,0.75317738,FALSE,0,45509,8839042,0.09477302
15232,4.30322235,1.08E-04,0.23238399,0.53333333,30,9,FALSE,50185,32.6,30,0,15,0.74590597,FALSE,0,50185,329108,0.13306122
15234,4.54065875,6.78E-04,0.22023236,0.26666667,50,9,FALSE,51395,15.92,50,0,25,0.72764163,FALSE,0,51395,1510108,0.09863354
15236,4.04614835,0.00165369,0.24714862,0.25806452,62,8,FALSE,56110,22.12903226,62,0,31,0.7656809,FALSE,0,56110,2712124,0.06104081
15239,4.66616085,1.50E-05,0.21430894,0.64285714,16,9,FALSE,61607,20.625,16,0,8,0.71798763,FALSE,0,61607,43860,0.22418478
15246,4.12166384,0.00100818,0.24262047,0.26086957,48,8,FALSE,17686,20.79166667,48,0,24,0.75987201,FALSE,0,17686,2065322,0.06300505
15248,4.4835312,2.66E-04,0.22303848,0.44761905,30,8,FALSE,17954,17.26666667,30,0,15,0.73203606,FALSE,0,17954,476962,0.11990741
15251,4.68419173,1.85E-04,0.213484,0,6,9,FALSE,24473,28,6,0,3,0.71660064,FALSE,0,24473,296448,0.34177215
15253,4.63304472,0,0.21584078,1,16,8,FALSE,31873,18.375,16,0,8,0.72053502,FALSE,0,31873,0,0.27425373
15255,4.84057842,0,0.20658688,1,6,9,FALSE,34458,17.66666667,6,0,3,0.70457089,FALSE,0,34458,0,0.38405797
15257,4.32491297,0.00148797,0.23121853,0.05833333,32,8,FALSE,40505,12.375,32,0,16,0.74423746,FALSE,0,40505,2620982,0.06940407
15260,4.51102383,8.26E-04,0.22167917,0.2875817,36,8,FALSE,43750,12.66666667,36,0,18,0.72992124,FALSE,0,43750,1568644,0.12738496
15262,4.10399,0.00123503,0.24366531,0.24,50,8,FALSE,46096,20.4,50,0,25,0.76123154,FALSE,0,46096,2312370,0.05988235
15264,4.63304472,0,0.21584078,1,16,8,FALSE,50256,18.375,16,0,8,0.72053502,FALSE,0,50256,0,0.27425373
15266,3.98500402,0.00137756,0.25094078,0.14529915,54,9,FALSE,51032,21.51851852,54,0,27,0.77038431,FALSE,0,51032,2237410,0.05555556
15268,4.52601982,1.77E-04,0.22094468,0.28571429,16,8,FALSE,58025,18.625,16,0,8,0.72876771,FALSE,0,58025,178250,0.14217557
15270,5.26528608,0,0.1899232,0,2,9,FALSE,71257,18,2,0,1,0.67190107,FALSE,0,71257,0,0
15283,4.44738017,0,0.22485148,0,2,9,FALSE,5593,129,2,0,1,0.73481691,FALSE,0,5593,0,0
15286,4.4472909,0,0.22485599,1,4,9,FALSE,7474,65.5,4,0,2,0.73482378,FALSE,0,7474,0,0.50775194
15313,4.27376596,2.43E-06,0.23398567,0.6,10,9,FALSE,28486,65.4,10,0,5,0.74817185,FALSE,0,28486,7026,0.34603175
15335,4.32348478,3.95E-04,0.2312949,0.28571429,14,9,FALSE,43265,46.28571429,14,0,7,0.74434732,FALSE,0,43265,987668,0.21562083
15339,4.43782915,1.79E-04,0.2253354,0.33333333,6,9,FALSE,44581,48,6,0,3,0.7355516,FALSE,0,44581,379130,0.34292566
15365,4.32089619,1.80E-04,0.23143347,0.4,12,9,FALSE,60478,54.83333333,12,0,6,0.74454645,FALSE,0,60478,635320,0.25426357
15369,4.39801839,0,0.22737513,1,6,9,FALSE,62272,83.33333333,6,0,3,0.73861397,FALSE,0,62272,0,0.5952381
15379,4.39801839,0,0.22737513,1,6,9,FALSE,70974,83.33333333,6,0,3,0.73861397,FALSE,0,70974,0,0.5952381
15382,4.4472909,0,0.22485599,1,4,9,FALSE,71408,65.5,4,0,2,0.73482378,FALSE,0,71408,0,0.50775194
15445,4.09122556,6.10E-05,0.24442554,0.66666667,8,9,FALSE,18256,95.75,8,0,4,0.76221342,FALSE,0,18256,245544,0.25670241
15451,4.65187896,0,0.2149669,1,6,10,FALSE,64923,22,6,0,3,0.71908623,FALSE,0,64923,0,0.37931034
15460,4.65321789,8.21E-05,0.21490505,0,8,10,FALSE,80097,17,8,0,4,0.71898324,FALSE,0,80097,79176,0.25
15462,4.41381773,4.40E-04,0.22656124,0.18681319,28,10,FALSE,84965,11.35714286,28,0,14,0.73739864,FALSE,0,84965,859430,0.1023166
15465,4.52396679,0,0.22104495,1,6,10,FALSE,87082,27.66666667,6,0,3,0.72892563,FALSE,0,87082,0,0.37387387
15471,5.78952066,0,0.17272587,0,2,9,FALSE,50013,10,2,0,1,0.63157533,FALSE,0,50013,0,0
15472,4.78960993,5.50E-04,0.20878527,0.35555556,20,8,FALSE,76154,11.6,20,0,10,0.70849154,FALSE,0,76154,1237780,0.13902439
15474,5.15951085,0,0.19381682,1,12,9,FALSE,536,10.66666667,12,0,6,0.68003763,FALSE,0,536,0,0.31372549
15476,5.15951085,0,0.19381682,1,12,9,FALSE,1910,10.66666667,12,0,6,0.68003763,FALSE,0,1910,0,0.31372549
15478,5.78952066,0,0.17272587,0,2,9,FALSE,11485,10,2,0,1,0.63157533,FALSE,0,11485,0,0
15480,4.87405159,1.28E-04,0.20516812,0.5,18,9,FALSE,11505,9,18,0,9,0.70199603,FALSE,0,11505,158498,0.2
15482,4.94956708,6.72E-04,0.20203787,0.24242424,24,9,FALSE,14270,6.33333333,24,0,12,0.69618715,FALSE,0,14270,1419378,0.15
15484,5.15951085,0,0.19381682,1,12,9,FALSE,14549,10.66666667,12,0,6,0.68003763,FALSE,0,14549,0,0.31372549
15486,4.30134785,0.00255816,0.23248527,0.21904762,42,9,FALSE,21721,22.47619048,42,0,21,0.74605017,FALSE,0,21721,16251952,0.08779762
15488,4.96866911,0,0.20126114,1,4,8,FALSE,32803,31,4,0,2,0.69471776,FALSE,0,32803,0,0.51666667
15491,3.99634027,0.00125291,0.25022894,0.71794872,104,8,FALSE,75541,46.09615385,104,0,52,0.76951229,FALSE,0,75541,1519358,0.10572512
15495,3.9259127,0,0.25471784,1,38,9,FALSE,9238,121.7368421,38,0,19,0.77492979,FALSE,0,9238,0,0.15370813
15499,3.9259127,0,0.25471784,1,38,9,FALSE,14558,121.7368421,38,0,19,0.77492979,FALSE,0,14558,0,0.15370813
15502,3.79300187,3.33E-05,0.26364342,0.63530778,84,8,FALSE,17051,87.4047619,84,0,42,0.7851537,FALSE,0,17051,198400,0.08696991
15506,3.9259127,0,0.25471784,1,38,9,FALSE,21824,121.7368421,38,0,19,0.77492979,FALSE,0,21824,0,0.15370813
15509,3.89574221,3.52E-05,0.2566905,0.77922078,44,9,FALSE,23437,110.4090909,44,0,22,0.7772506,FALSE,0,23437,260626,0.12883208
15511,3.79300187,3.33E-05,0.26364342,0.63530778,84,8,FALSE,29171,87.4047619,84,0,42,0.7851537,FALSE,0,29171,198400,0.08696991
15513,3.80621262,5.20E-04,0.26272836,0.46206897,60,9,FALSE,41133,98.63333333,60,0,30,0.78413749,FALSE,0,41133,2658706,0.10537749
15515,3.89118986,4.21E-04,0.2569908,0.60666667,50,9,FALSE,41835,97.44,50,0,25,0.77760078,FALSE,0,41835,2259492,0.11854015
15520,3.89574221,3.52E-05,0.2566905,0.77922078,44,9,FALSE,49141,110.4090909,44,0,22,0.7772506,FALSE,0,49141,260626,0.12883208
15522,4.89208248,0,0.20441193,0,2,10,FALSE,54428,27,2,0,1,0.70060904,FALSE,0,54428,0,0
15524,3.9259127,0,0.25471784,1,38,9,FALSE,65346,121.7368421,38,0,19,0.77492979,FALSE,0,65346,0,0.15370813
15552,4.26546461,0.00185259,0.23444105,0.16666667,18,8,FALSE,38546,20.88888889,18,0,9,0.74881041,FALSE,0,38546,5607594,0.13333333
15556,4.30081228,9.47E-04,0.23251422,0.15384615,26,9,FALSE,39599,16.69230769,26,0,13,0.74609136,FALSE,0,39599,2523434,0.11355311
15563,4.22886727,9.31E-04,0.23646994,0.16483516,28,8,FALSE,57493,16.14285714,28,0,14,0.75162559,FALSE,0,57493,1666636,0.09467456
15587,3.9009194,7.16E-05,0.25634982,0.34615385,26,9,FALSE,27160,61.15384615,26,0,13,0.77685235,FALSE,0,27160,269190,0.09992459
15591,4.28974382,0,0.23311415,1,8,9,FALSE,31828,49,8,0,4,0.74694278,FALSE,0,31828,0,0.28323699
15624,4.31205927,2.16E-04,0.23190776,0.19444444,18,9,FALSE,12682,41.77777778,18,0,9,0.74522621,FALSE,0,12682,869084,0.25117845
15626,4.26412568,0,0.23451466,1,6,9,FALSE,12726,81.66666667,6,0,3,0.74891341,FALSE,0,12726,0,0.35976505
15641,4.68151388,0,0.21360612,0,2,10,FALSE,47092,34,2,0,1,0.71680662,FALSE,0,47092,0,0
15648,4.1217531,0.00183591,0.24261521,0.13071895,36,9,FALSE,65955,17.05555556,36,0,18,0.75986515,FALSE,0,65955,4017846,0.06750775
15652,4.68151388,0,0.21360612,0,2,10,FALSE,73915,34,2,0,1,0.71680662,FALSE,0,73915,0,0
15655,4.25537802,0,0.23499675,1,8,9,FALSE,76813,46.5,8,0,4,0.74958631,FALSE,0,76813,0,0.27192982
15657,4.66259038,0,0.21447305,1,4,10,FALSE,77174,21.5,4,0,2,0.71826228,FALSE,0,77174,0,0.52439024
15755,4.51191645,1.25E-04,0.22163531,0.33333333,6,9,FALSE,62277,36.33333333,6,0,3,0.72985258,FALSE,0,62277,209858,0.34285714
15803,4.74319379,0,0.21082841,0,2,10,FALSE,7663,24,2,0,1,0.71206202,FALSE,0,7663,0,0
15818,4.73721325,0,0.21109457,1,4,10,FALSE,53345,15.5,4,0,2,0.71252206,FALSE,0,53345,0,0.53448276
15820,4.52575203,9.47E-05,0.22095775,0.14285714,14,10,FALSE,54254,10.28571429,14,0,7,0.72878831,FALSE,0,54254,149672,0.16099773
15830,4.30697135,2.39E-04,0.23218172,0.35714286,16,9,FALSE,359,23.625,16,0,8,0.74561759,FALSE,0,359,714260,0.14231928
